000006e8,00000007,6638
00000680,00000002,6656
000006cc,00000011,6747
000006e8,00000007,6791
000006b8,00000011,6812
000006c4,00000002,6867
000006a4,00000001,6981
000006dc,00000002,7040
0000068c,00000001,7116
000006c4,00000002,7156
00000738,00000001,7239
00000770,00000002,7298
00000750,00000001,7310
00000768,00000001,7381
00000758,00000002,7482
00000758,00000002,7516
00000760,00000011,7532
0000074c,00000011,7597
00000714,00000002,7679
00000790,00000001,7727
00000750,00000001,7752
00000720,00000001,7765
00000768,00000001,7772
00000788,00000001,7776
0000078c,00000001,7794
0000074c,00000011,7835
0000078c,00000001,7896
00000790,00000001,7999
0000070c,00000001,8051
00000768,00000001,8061
00000788,00000001,8082
00000738,00000001,8157
00000738,00000001,8259
00000740,00000002,8295
0000074c,00000011,8328
00000768,00000001,8401
00000738,00000001,8446
0000074c,00000011,8549
00000790,00000001,8577
00000740,00000002,8584
00000750,00000001,8602
00000780,00000001,8676
00000770,00000002,8794
0000071c,0000000a,8861
00000770,00000002,8947
0000074c,00000011,9025
00000738,00000001,9041
0000078c,00000001,9137
00000770,00000002,9202
0000074c,00000011,9297
000006f4,00000001,9401
0000068c,00000001,9509
0000068c,00000001,9611
00000678,00000001,9710
000006e8,00000007,9830
000006f8,00000001,9929
00000678,00000001,9982
000006b8,00000011,10089
00000680,00000002,10120
000006c4,00000002,10127
000006e8,00000007,10136
000006cc,00000011,10228
000006f8,00000001,10269
000006b8,00000011,10378
000006f8,00000001,10473
0000068c,00000001,10529
000006f8,00000001,10541
0000068c,00000001,10563
000006cc,00000011,10670
00000678,00000001,10764
00000680,00000002,10868
00000688,0000000a,10928
000006c4,00000002,10994
000006d4,00000001,11046
000006fc,00000001,11137
000006bc,00000001,11247
000006e8,00000007,11292
000006f8,00000001,11306
0000068c,00000001,11396
000006ec,00000001,11457
00000720,00000001,11552
00000780,00000001,11664
0000071c,0000000a,11713
0000074c,00000011,11724
00000720,00000001,11790
00000740,00000002,11912
00000770,00000002,12037
0000071c,0000000a,12172
0000078c,00000001,12227
00000788,00000001,12243
00000738,00000001,12267
00000770,00000002,12360
00000714,00000002,12486
00000768,00000001,12596
00000770,00000002,12717
0000070c,00000001,12824
00000738,00000001,12862
00000720,00000001,12929
00000790,00000001,13027
00000770,00000002,13125
00000760,00000011,13189
00000780,00000001,13262
00000750,00000001,13307
00000780,00000001,13330
00000758,00000002,13343
00000780,00000001,13364
0000074c,00000011,13407
00000790,00000001,13469
000006b8,00000011,13604
000006f8,00000001,13648
000006c4,00000002,13727
000006e8,00000007,13787
00000688,0000000a,13882
000006cc,00000011,14015
000006ac,00000002,14047
000006c4,00000002,14135
000006ec,00000001,14258
000006c4,00000002,14305
000006dc,00000002,14376
000006cc,00000011,14491
000006ac,00000002,14574
000006a4,00000001,14606
00000678,00000001,14687
0000068c,00000001,14792
000006ac,00000002,14846
000006f8,00000001,14872
000006e8,00000007,14892
00000680,00000002,14910
000006ec,00000001,14921
000006f4,00000001,15007
000006ac,00000002,15067
000006f4,00000001,15160
000006ac,00000002,15288
00000680,00000002,15352
000006ec,00000001,15431
00000680,00000002,15488
000006cc,00000011,15579
000006c4,00000002,15682
00000768,00000001,15788
00000760,00000011,15922
00000788,00000001,16013
0000070c,00000001,16067
00000750,00000001,16142
00000770,00000002,16181
00000768,00000001,16247
00000768,00000001,16281
00000750,00000001,16346
0000074c,00000011,16395
0000071c,0000000a,16469
00000760,00000011,16517
00000780,00000001,16522
00000750,00000001,16533
00000780,00000001,16539
0000078c,00000001,16558
00000758,00000002,16569
00000758,00000002,16654
0000070c,00000001,16696
00000714,00000002,16783
00000760,00000011,16857
00000740,00000002,16872
0000078c,00000001,16966
0000077c,00000007,17020
00000790,00000001,17086
0000070c,00000001,17138
0000074c,00000011,17228
00000738,00000001,17329
00000758,00000002,17453
0000078c,00000001,17578
00000770,00000002,17626
00000714,00000002,17650
00000758,00000002,17742
000007a4,00000001,17803
0000068c,00000001,17882
000006ac,00000002,17987
0000068c,00000001,18086
0000068c,00000001,18120
00000678,00000001,18185
000006e8,00000007,18288
000006b8,00000011,18411
000006e8,00000007,18458
000006bc,00000001,18481
000006ac,00000002,18497
000006ec,00000001,18504
000006fc,00000001,18524
000006c4,00000002,18551
000006fc,00000001,18643
000006c4,00000002,18755
000006cc,00000011,18890
000006c4,00000002,18925
00000688,0000000a,18927
000006b8,00000011,19023
000006d4,00000001,19113
000006cc,00000011,19230
000006cc,00000011,19281
000006f4,00000001,19355
000006bc,00000001,19416
000006a4,00000001,19447
000006fc,00000001,19527
000006a4,00000001,19583
000006fc,00000001,19595
00000678,00000001,19681
000006a4,00000001,19804
00000758,00000002,19931
0000070c,00000001,20041
00000740,00000002,20098
00000780,00000001,20173
00000790,00000001,20227
0000074c,00000011,20318
0000074c,00000011,20420
00000720,00000001,20503
0000071c,0000000a,20562
00000750,00000001,20626
00000768,00000001,20663
00000758,00000002,20747
00000790,00000001,20788
00000738,00000001,20793
00000750,00000001,20796
00000740,00000002,20863
00000720,00000001,20911
00000770,00000002,20937
00000720,00000001,21013
00000758,00000002,21053
00000770,00000002,21073
00000720,00000001,21098
0000078c,00000001,21127
00000760,00000011,21222
00000770,00000002,21311
00000780,00000001,21346
0000078c,00000001,21348
00000770,00000002,21430
00000788,00000001,21534
0000077c,00000007,21657
00000720,00000001,21710
00000790,00000001,21740
00000780,00000001,21771
0000077c,00000007,21793
0000078c,00000001,21875
00000750,00000001,21935
0000070c,00000001,22013
000006bc,00000001,22132
000006e8,00000007,22262
0000068c,00000001,22366
000006c4,00000002,22406
000006bc,00000001,22489
000006d4,00000001,22611
000006a4,00000001,22656
000006b8,00000011,22759
000006e8,00000007,22857
000006fc,00000001,22889
00000688,0000000a,22901
00000678,00000001,22958
000006dc,00000002,23072
00000678,00000001,23128
000006c4,00000002,23222
000006a4,00000001,23268
000006dc,00000002,23293
000006ac,00000002,23321
00000680,00000002,23351
000006dc,00000002,23446
000006a4,00000001,23557
000006b8,00000011,23677
000006c4,00000002,23698
000006b8,00000011,23779
00000678,00000001,23876
00000688,0000000a,24006
000006c4,00000002,24123
0000070c,00000001,24185
0000078c,00000001,24217
00000780,00000001,24249
00000770,00000002,24282
00000740,00000002,24378
00000788,00000001,24505
00000750,00000001,24617
00000760,00000011,24737
00000750,00000001,24821
00000720,00000001,24919
0000078c,00000001,25016
00000760,00000011,25145
00000770,00000002,25251
00000738,00000001,25311
00000714,00000002,25343
0000070c,00000001,25358
00000750,00000001,25382
00000714,00000002,25411
00000768,00000001,25504
00000714,00000002,25632
00000768,00000001,25759
00000720,00000001,25871
00000760,00000011,25927
00000760,00000011,25995
00000738,00000001,26093
00000750,00000001,26198
000006e8,00000007,26321
000006fc,00000001,26438
000006d4,00000001,26500
000006c4,00000002,26516
000006fc,00000001,26523
000006f8,00000001,26607
000006ac,00000002,26666
000006f4,00000001,26742
000006f8,00000001,26845
000006e8,00000007,26967
0000068c,00000001,27003
000006c4,00000002,27009
000006bc,00000001,27075
0000068c,00000001,27173
00000688,0000000a,27215
00000688,0000000a,27232
000006bc,00000001,27296
000006d4,00000001,27333
000006e8,00000007,27358
000006ac,00000002,27363
0000068c,00000001,27394
000006cc,00000011,27399
000006ac,00000002,27465
000006ac,00000002,27516
000006f4,00000001,27541
000006ac,00000002,27635
00000680,00000002,27682
000006a4,00000001,27769
000006ec,00000001,27829
000006d4,00000001,27843
000006e8,00000007,27936
00000680,00000002,28039
00000680,00000002,28141
00000688,0000000a,28184
000006fc,00000001,28257
0000078c,00000001,28378
00000758,00000002,28440
00000714,00000002,28535
0000078c,00000001,28582
0000074c,00000011,28606
00000760,00000011,28626
00000788,00000001,28700
00000720,00000001,28825
00000770,00000002,28953
00000720,00000001,29080
0000070c,00000001,29128
00000758,00000002,29137
00000750,00000001,29220
00000768,00000001,29342
0000070c,00000001,29451
0000070c,00000001,29570
00000740,00000002,29695
0000070c,00000001,29740
00000750,00000001,29747
00000750,00000001,29815
0000071c,0000000a,29938
00000760,00000011,29986
00000760,00000011,30071
00000788,00000001,30162
0000070c,00000001,30216
00000770,00000002,30228
0000070c,00000001,30233
0000078c,00000001,30316
0000074c,00000011,30374
00000750,00000001,30427
00000758,00000002,30463
000006e8,00000007,30550
00000680,00000002,30602
000006ec,00000001,30630
000006bc,00000001,30709
000006ec,00000001,30749
00000678,00000001,30753
00000680,00000002,30772
000006ac,00000002,30861
000006e8,00000007,30975
000006e8,00000007,31094
000006a4,00000001,31148
00000680,00000002,31163
000006bc,00000001,31185
000006f8,00000001,31261
000006f4,00000001,31379
000006b8,00000011,31438
000006bc,00000001,31508
000006dc,00000002,31632
000006ac,00000002,31694
000006fc,00000001,31772
000006ac,00000002,31813
000006ac,00000002,31881
000006a4,00000001,31930
000006cc,00000011,32019
000006c4,00000002,32105
000006a4,00000001,32219
000006dc,00000002,32278
000006bc,00000001,32290
000006f4,00000001,32297
000006f4,00000001,32365
000006ec,00000001,32415
000006ac,00000002,32425
000006b8,00000011,32509
0000068c,00000001,32592
00000790,00000001,32642
00000758,00000002,32652
00000780,00000001,32656
0000077c,00000007,32729
00000780,00000001,32758
00000788,00000001,32759
0000077c,00000007,32763
00000770,00000002,32825
00000768,00000001,32857
00000768,00000001,32874
00000750,00000001,32888
00000768,00000001,32891
0000071c,0000000a,32892
0000077c,00000007,32899
0000077c,00000007,32916
00000738,00000001,32919
00000740,00000002,32989
0000074c,00000011,33039
00000750,00000001,33041
0000078c,00000001,33066
00000770,00000002,33080
00000788,00000001,33150
00000790,00000001,33186
00000714,00000002,33189
00000714,00000002,33206
0000074c,00000011,33294
00000740,00000002,33380
00000740,00000002,33431
00000788,00000001,33456
00000750,00000001,33500
00000760,00000011,33501
00000770,00000002,33573
0000077c,00000007,33630
00000740,00000002,33635
00000740,00000002,33720
00000768,00000001,33826
00000760,00000011,33960
00000714,00000002,33988
0000074c,00000011,34025
0000077c,00000007,34106
00000750,00000001,34146
00000768,00000001,34217
0000077c,00000007,34259
00000768,00000001,34319
00000758,00000002,34369
0000077c,00000007,34463
0000071c,0000000a,34575
0000074c,00000011,34637
0000070c,00000001,34649
00000780,00000001,34679
00000768,00000001,34710
000006e8,00000007,34796
000006ec,00000001,34910
000006b8,00000011,34970
000006c4,00000002,35025
000006a4,00000001,35139
000006bc,00000001,35261
000006f4,00000001,35370
00000680,00000002,35426
000006c4,00000002,35518
00000688,0000000a,35588
00000678,00000001,35594
000006a4,00000001,35666
00000680,00000002,35783
000006cc,00000011,35840
000006d4,00000001,35893
000006bc,00000001,35992
00000688,0000000a,36115
000006cc,00000011,36163
000006ec,00000001,36168
0000068c,00000001,36243
000006bc,00000001,36281
000006d4,00000001,36284
000006e8,00000007,36292
000006c4,00000002,36368
000006f8,00000001,36408
000006f8,00000001,36493
000006bc,00000001,36536
000006e8,00000007,36564
000006ac,00000002,36586
00000688,0000000a,36608
000006a4,00000001,36686
000006f4,00000001,36730
000006fc,00000001,36800
00000780,00000001,36851
00000714,00000002,36942
00000750,00000001,37066
0000071c,0000000a,37138
00000780,00000001,37225
00000760,00000011,37305
00000758,00000002,37306
00000770,00000002,37394
00000790,00000001,37517
00000750,00000001,37627
00000758,00000002,37731
00000740,00000002,37847
00000760,00000011,37968
0000077c,00000007,37995
00000768,00000001,38072
00000788,00000001,38178
0000070c,00000001,38215
0000071c,0000000a,38243
00000758,00000002,38309
00000768,00000001,38361
00000720,00000001,38388
00000780,00000001,38466
0000070c,00000001,38521
00000770,00000002,38550
00000720,00000001,38643
0000078c,00000001,38706
00000760,00000011,38818
00000714,00000002,38931
000006ac,00000002,38979
000006cc,00000011,39066
000006b8,00000011,39182
000006d4,00000001,39272
000006cc,00000011,39389
000006ac,00000002,39489
000006c4,00000002,39611
00000688,0000000a,39664
000006c4,00000002,39679
000006fc,00000001,39754
00000688,0000000a,39817
000006ec,00000001,39819
000006f8,00000001,39889
000006dc,00000002,40005
00000680,00000002,40063
000006d4,00000001,40139
000006f8,00000001,40178
000006f4,00000001,40262
000006a4,00000001,40320
00000678,00000001,40333
0000068c,00000001,40404
00000680,00000002,40505
00000680,00000002,40539
00000688,0000000a,40548
000006fc,00000001,40604
000006dc,00000002,40702
000006cc,00000011,40766
00000678,00000001,40775
000006ec,00000001,40788
0000068c,00000001,40795
000006bc,00000001,40799
000006c4,00000002,40818
000006fc,00000001,40842
000006c4,00000002,40920
000006cc,00000011,41038
00000750,00000001,41074
0000070c,00000001,41084
00000738,00000001,41105
00000770,00000002,41181
00000770,00000002,41283
0000077c,00000007,41323
00000780,00000001,41335
0000070c,00000001,41424
00000770,00000002,41470
00000780,00000001,41556
0000074c,00000011,41616
00000788,00000001,41625
00000720,00000001,41699
00000714,00000002,41817
00000760,00000011,41891
00000714,00000002,41970
00000780,00000001,42032
00000770,00000002,42065
00000740,00000002,42161
00000714,00000002,42225
00000780,00000001,42304
00000788,00000001,42424
00000720,00000001,42532
00000720,00000001,42634
0000070c,00000001,42733
0000077c,00000007,42853
0000078c,00000001,42952
0000070c,00000001,43005
0000074c,00000011,43112
00000714,00000002,43143
00000758,00000002,43150
0000077c,00000007,43159
000006fc,00000001,43235
000006ac,00000002,43293
000006ec,00000001,43385
000006ac,00000002,43497
000006d4,00000001,43552
000006ac,00000002,43565
000006d4,00000001,43586
000006fc,00000001,43677
000006bc,00000001,43787
000006c4,00000002,43891
000006cc,00000011,43958
000006f8,00000001,44016
00000678,00000001,44069
000006b8,00000011,44176
000006f4,00000001,44270
00000688,0000000a,44318
000006ac,00000002,44330
000006d4,00000001,44419
0000068c,00000001,44480
000006ec,00000001,44575
000006b8,00000011,44703
000006fc,00000001,44731
000006e8,00000007,44733
000006ec,00000001,44813
000006f8,00000001,44934
000006a4,00000001,45059
000006e8,00000007,45192
000006c4,00000002,45251
000006bc,00000001,45266
000006f4,00000001,45290
00000714,00000002,45383
00000758,00000002,45509
0000077c,00000f7c,45569
0000070c,00000001,45619
00000714,00000002,45740
00000750,00000001,45847
00000770,00000002,45886
00000768,00000001,45952
0000074c,00000011,46066
00000714,00000002,46148
00000790,00000001,46196
00000720,00000001,46285
00000788,00000001,46330
00000720,00000001,46353
0000078c,00000001,46365
00000720,00000001,46387
00000780,00000001,46414
0000074c,00000011,46508
0000074c,00000011,46627
0000078c,00000001,46671
00000758,00000002,46750
0000077c,00000007,46810
0000071c,0000000a,46905
00000760,00000011,47038
00000740,00000002,47070
00000758,00000002,47158
00000780,00000001,47281
00000758,00000002,47328
00000770,00000002,47399
000006fc,00000001,47498
000006e8,00000007,47602
000006dc,00000002,47630
000006bc,00000001,47710
000006d4,00000001,47815
000006e8,00000007,47874
000006ac,00000002,47896
00000688,0000000a,47918
000006c4,00000002,47933
0000068c,00000001,47944
000006a4,00000001,48030
000006e8,00000007,48095
000006a4,00000001,48183
000006e8,00000007,48316
000006c4,00000002,48375
0000068c,00000001,48454
000006c4,00000002,48511
000006fc,00000001,48586
000006f8,00000001,48704
0000068c,00000001,48811
00000688,0000000a,48938
000006bc,00000001,49036
000006d4,00000001,49090
00000678,00000001,49165
000006a4,00000001,49203
0000068c,00000001,49270
0000068c,00000001,49304
00000678,00000001,49369
000006fc,00000001,49402
000006e8,00000007,49489
00000790,00000001,49524
00000720,00000001,49545
00000788,00000001,49556
00000720,00000001,49562
00000740,00000002,49582
0000078c,00000001,49591
0000078c,00000001,49676
00000750,00000001,49719
00000758,00000002,49806
00000790,00000001,49864
0000077c,00000007,49900
00000740,00000002,49990
0000071c,0000000a,50046
0000074c,00000011,50125
00000750,00000001,50161
00000780,00000001,50235
00000770,00000002,50353
0000078c,00000001,50475
00000740,00000002,50602
00000714,00000002,50649
00000758,00000002,50673
0000078c,00000001,50764
00000760,00000011,50842
00000720,00000001,50905
00000740,00000002,51010
00000720,00000001,51109
00000720,00000001,51143
0000070c,00000001,51208
0000077c,00000007,51311
0000074c,00000011,51434
0000077c,00000007,51481
00000750,00000001,51504
00000740,00000002,51520
00000780,00000001,51527
00000790,00000001,51547
00000758,00000002,51574
000006b8,00000011,51682
000006f8,00000001,51777
000006fc,00000001,51897
000006f8,00000001,51947
000006cc,00000011,51957
000006ec,00000001,52030
00000678,00000001,52136
000006fc,00000001,52237
000006fc,00000001,52288
000006a4,00000001,52378
000006f4,00000001,52439
000006dc,00000002,52471
000006b8,00000011,52566
000006dc,00000002,52607
000006b8,00000011,52634
000006bc,00000001,52704
000006dc,00000002,52828
00000680,00000002,52954
000006d4,00000001,53064
000006f8,00000001,53120
000006b8,00000011,53212
000006cc,00000011,53266
000006fc,00000001,53325
000006fc,00000001,53427
000006ec,00000001,53526
000006e8,00000007,53582
00000678,00000001,53649
0000068c,00000001,53686
0000078c,00000001,53769
00000770,00000002,53817
00000788,00000001,53819
0000074c,00000011,53827
0000077c,00000007,53891
00000768,00000001,53934
00000714,00000002,53960
00000768,00000001,54036
0000078c,00000001,54075
00000714,00000002,54096
00000768,00000001,54121
00000740,00000002,54151
00000790,00000001,54229
00000714,00000002,54334
00000720,00000001,54369
00000740,00000002,54372
00000714,00000002,54453
00000738,00000001,54557
0000071c,0000000a,54683
00000768,00000001,54733
0000074c,00000011,54779
00000720,00000001,54794
0000071c,0000000a,54819
00000740,00000002,54899
00000788,00000001,54958
00000750,00000001,55036
00000750,00000001,55155
0000077c,00000007,55285
00000720,00000001,55389
00000758,00000002,55429
00000750,00000001,55512
00000768,00000001,55634
00000738,00000001,55679
0000074c,00000011,55782
00000688,0000000a,55883
000006b8,00000011,55928
000006cc,00000011,55931
000006bc,00000001,55981
00000680,00000002,56095
000006bc,00000001,56151
000006f8,00000001,56244
000006dc,00000002,56292
00000680,00000002,56316
000006e8,00000007,56349
000006c4,00000002,56374
00000680,00000002,56469
000006dc,00000002,56581
000006ec,00000001,56684
000006f8,00000001,56720
000006ec,00000001,56786
000006bc,00000001,56899
000006cc,00000011,57036
000006f8,00000001,57145
000006d4,00000001,57208
000006c4,00000002,57241
000006b8,00000011,57288
000006a4,00000001,57304
000006f8,00000001,57400
000006bc,00000001,57528
00000678,00000001,57640
00000688,0000000a,57753
00000678,00000001,57844
000006ec,00000001,57942
00000740,00000002,58040
00000790,00000001,58152
00000714,00000002,58274
00000770,00000002,58335
00000758,00000002,58366
00000750,00000001,58381
00000788,00000001,58405
00000758,00000002,58434
0000070c,00000001,58527
00000758,00000002,58655
0000070c,00000001,58782
00000768,00000001,58894
00000790,00000001,58934
00000790,00000001,59002
00000770,00000002,59117
00000788,00000001,59221
00000790,00000001,59461
00000768,00000001,59523
00000758,00000002,59539
00000790,00000001,59546
0000078c,00000001,59630
00000740,00000002,59689
00000788,00000001,59765
0000078c,00000001,59868
0000077c,00000007,59990
00000720,00000001,60026
00000758,00000002,60032
00000670,00000001,60098
000006d4,00000001,60196
000006cc,00000011,60245
000006cc,00000011,60262
000006f4,00000001,60319
00000678,00000001,60356
00000688,0000000a,60384
000006e8,00000007,60391
000006fc,00000001,60406
000006d4,00000001,60417
000006e8,00000007,60493
000006e8,00000007,60544
000006a4,00000001,60564
000006e8,00000007,60663
000006c4,00000002,60705
000006dc,00000002,60793
0000068c,00000001,60852
00000678,00000001,60866
00000688,0000000a,60962
000006c4,00000002,61062
000006c4,00000002,61164
000006cc,00000011,61214
000006b8,00000011,61296
000006c4,00000002,61402
00000680,00000002,61463
000006dc,00000002,61558
000006c4,00000002,61606
000006fc,00000001,61613
00000688,0000000a,61642
000006bc,00000001,61723
000006ec,00000001,61848
000006a4,00000001,61975
000006ec,00000001,62103
000006d4,00000001,62151
00000680,00000002,62160
00000788,00000001,62243
0000070c,00000001,62365
00000750,00000001,62474
00000750,00000001,62593
0000077c,00000007,62723
00000750,00000001,62763
00000788,00000001,62770
00000788,00000001,62838
00000760,00000011,62968
00000790,00000001,62993
00000790,00000001,63078
00000738,00000001,63185
00000750,00000001,63239
00000714,00000002,63251
00000750,00000001,63256
0000077c,00000f7c,63301
00000740,00000002,63340
00000780,00000001,63381
00000788,00000001,63450
0000078c,00000001,63485
00000714,00000002,63625
00000780,00000001,63653
00000750,00000001,63732
00000780,00000001,63772
0000070c,00000001,63776
00000714,00000002,63795
00000740,00000002,63884
0000077c,00000007,63998
00000738,00000001,64171
00000714,00000002,64186
00000750,00000001,64208
0000078c,00000001,64284
000006a4,00000001,64402
000006ec,00000001,64445
000006f4,00000001,64531
00000680,00000002,64655
000006e8,00000007,64722
000006e8,00000007,64841
000006e8,00000007,64909
000006dc,00000002,64954
000006fc,00000001,65026
000006f8,00000001,65127
000006dc,00000002,65243
00000680,00000002,65301
000006f4,00000001,65313
000006a4,00000001,65320
000006a4,00000001,65388
0000068c,00000001,65438
000006e8,00000007,65453
000006ec,00000001,65516
000006d4,00000001,65615
00000680,00000002,65675
000006cc,00000011,65681
000006b8,00000011,65695
000006ac,00000002,65747
000006ac,00000002,65781
000006bc,00000001,65782
000006b8,00000011,65797
000006a4,00000001,65847
0000068c,00000001,65880
0000068c,00000001,65897
00000678,00000001,65911
000006e8,00000007,65912
0000068c,00000001,65914
000006ac,00000002,65917
000006ac,00000002,65934
000006f4,00000001,65942
000006f8,00000001,66011
000006fc,00000001,66046
00000678,00000001,66064
000006c4,00000002,66090
000006a4,00000001,66102
000006bc,00000001,66173
000006dc,00000002,66212
000006cc,00000011,66225
000006dc,00000002,66229
000006fc,00000001,66301
000006f8,00000001,66402
0000077c,00000007,66459
00000738,00000001,66479
00000790,00000001,66508
00000788,00000001,66523
00000714,00000002,66596
000006b8,00000740,66650
0000071c,0000000a,66656
0000077c,00000007,66663
0000077c,00000007,66748
0000070c,00000001,66849
00000790,00000001,66967
00000758,00000002,67011
00000780,00000001,67032
0000071c,0000000a,67132
00000788,00000001,67169
0000070c,00000001,67240
0000071c,0000000a,67285
0000070c,00000001,67342
0000078c,00000001,67391
0000071c,0000000a,67489
0000077c,00000f7c,67530
00000760,00000011,67605
00000780,00000001,67644
00000750,00000001,67672
00000720,00000001,67702
0000070c,00000001,67733
0000077c,00000007,67819
00000780,00000001,67933
0000074c,00000011,67993
00000758,00000002,68048
0000077c,00000f7c,68074
00000738,00000001,68162
00000750,00000001,68284
00000788,00000001,68393
00000714,00000002,68449
00000758,00000002,68541
000006bc,00000001,68617
000006cc,00000011,68618
000006dc,00000002,68690
000006c4,00000002,68806
000006fc,00000001,68847
00000678,00000001,68916
000006f4,00000001,69015
000006cc,00000011,69145
000006fc,00000001,69170
0000068c,00000001,69191
000006d4,00000001,69266
000006f4,00000001,69304
00000678,00000001,69307
00000688,0000000a,69318
000006f8,00000001,69390
000006ac,00000002,69432
000006ac,00000002,69517
000006f4,00000001,69559
00000688,0000000a,69590
000006e8,00000007,69614
000006cc,00000011,69638
000006dc,00000002,69710
000006a4,00000001,69753
000006b8,00000011,69839
000006b8,00000011,69890
000006dc,00000002,69965
00000678,00000001,70089
000006e8,00000007,70158
000006b8,00000011,70264
00000688,0000000a,70321
00000680,00000002,70329
000006a4,00000001,70416
000006cc,00000011,70556
00000678,00000001,70650
0000078c,00000001,70753
0000077c,00000007,70875
00000790,00000001,70975
0000071c,0000000a,71021
0000070c,00000001,71095
00000738,00000001,71201
00000750,00000001,71238
00000760,00000011,71273
0000078c,00000001,71331
0000070c,00000001,71384
00000768,00000001,71411
00000720,00000001,71489
00000750,00000001,71544
00000714,00000002,71573
00000768,00000001,71666
00000740,00000002,71730
00000790,00000001,71825
00000758,00000002,71954
00000740,00000002,72002
00000760,00000011,72089
0000074c,00000011,72205
00000768,00000001,72295
00000760,00000011,72412
00000740,00000002,72512
00000758,00000002,72634
0000071c,0000000a,72687
00000758,00000002,72702
00000790,00000001,72777
0000068c,00000001,72842
000006cc,00000011,72847
000006ac,00000002,72913
00000680,00000002,73028
000006c4,00000002,73086
00000678,00000001,73162
000006ac,00000002,73202
000006a4,00000001,73285
000006dc,00000002,73344
000006bc,00000001,73356
000006d4,00000001,73427
000006c4,00000002,73528
000006c4,00000002,73562
000006cc,00000011,73578
000006b8,00000011,73643
00000680,00000002,73725
000006fc,00000001,73773
000006bc,00000001,73798
0000068c,00000001,73811
000006d4,00000001,73818
000006f4,00000001,73822
000006f8,00000001,73840
000006b8,00000011,73881
000006f8,00000001,73942
000006fc,00000001,74045
00000678,00000001,74097
000006d4,00000001,74107
000006f4,00000001,74128
000006a4,00000001,74203
000006a4,00000001,74305
000006ac,00000002,74341
000006b8,00000011,74374
000006d4,00000001,74447
000006a4,00000001,74492
000006b8,00000011,74595
000006fc,00000001,74623
000006ac,00000002,74630
000006bc,00000001,74648
000006ec,00000001,74722
000006dc,00000002,74840
00000790,00000001,74898
00000758,00000002,74993
00000720,00000001,75055
00000714,00000002,75088
0000077c,00000007,75189
00000758,00000002,75248
00000720,00000001,75327
00000738,00000001,75447
00000768,00000001,75555
00000768,00000001,75657
00000750,00000001,75756
0000071c,0000000a,75879
00000740,00000002,75976
00000750,00000001,76028
00000780,00000001,76119
00000758,00000002,76166
0000078c,00000001,76172
0000071c,0000000a,76185
00000790,00000001,76258
00000740,00000002,76316
00000780,00000001,76408
00000740,00000002,76520
00000768,00000001,76575
00000740,00000002,76588
00000768,00000001,76609
00000790,00000001,76700
00000750,00000001,76810
00000758,00000002,76914
00000760,00000011,76981
000006ac,00000002,77040
000006bc,00000001,77092
000006ec,00000001,77183
000006a4,00000001,77293
000006cc,00000011,77348
000006e8,00000007,77358
00000678,00000001,77442
000006d4,00000001,77503
0000068c,00000001,77598
000006ec,00000001,77710
00000688,0000000a,77759
000006b8,00000011,77770
