0000078c,00000001,000ffffe,83644
00000714,00000002,000ffffe,83665
00000770,00000002,000ffffe,83947
00000790,00000001,000ffffe,84359
0000071c,0000000a,00080444,84575
00000738,00000001,000ffffe,84670
00000750,00000001,000ffffe,84962
0000071c,0000000a,00080447,85357
000006f8,00000001,000ffffe,85813
000006d4,00000001,000ffffe,86046
000006c4,00000002,000ffffe,86164
000006fc,00000001,000ffffe,86222
000006e8,00000007,00080481,86258
000006d4,00000001,000ffffe,86539
00000680,00000002,000ffffe,86684
000006ac,00000002,000ffffe,87028
000006bc,00000001,000ffffe,87471
00000750,00000001,000ffffe,87933
0000070c,00000001,000ffffe,88436
00000788,00000001,000ffffe,88688
0000074c,00000011,000800e0,89070
00000738,00000001,000ffffe,89477
000006b8,00000011,000800e4,90083
000006d4,00000001,000ffffe,90496
000006a4,00000001,000ffffe,90711
000006d4,00000001,000ffffe,90819
000006f8,00000001,000ffffe,91113
000006dc,00000002,000ffffe,91501
00000680,00000002,000ffffe,91695
00000768,00000001,000ffffe,92063
00000758,00000002,000ffffe,92249
00000790,00000001,000ffffe,92341
0000077c,00000007,00080442,92394
0000071c,0000000a,00080442,92421
00000788,00000001,000ffffe,92696
00000720,00000001,000ffffe,93110
0000074c,00000011,000800e9,93605
0000077c,00000fc0,00080447,93720
00000758,00000002,000ffffe,93830
00000680,00000002,000ffffe,94190
000006ec,00000001,000ffffe,94609
000006a4,00000001,000ffffe,95059
000006c4,00000002,000ffffe,95557
00000688,0000000a,00080481,95814
000006c4,00000002,000ffffe,95931
0000068c,00000001,000ffffe,95993
00000680,00000002,000ffffe,96026
00000788,00000001,000ffffe,96313
00000740,00000002,000ffffe,96730
00000760,00000011,00080481,97225
00000770,00000002,000ffffe,97722
000006a4,00000001,000ffffe,98217
000006fc,00000001,000ffffe,98705
000006bc,00000001,000ffffe,99189
000006ec,00000001,000ffffe,99671
00000680,00000002,000ffffe,100153
00000714,00000002,000ffffe,100394
00000720,00000001,000ffffe,100514
00000780,00000001,000ffffe,100575
00000768,00000001,000ffffe,100606
00000760,00000011,00080481,100638
0000070c,00000001,000ffffe,100902
00000738,00000001,000ffffe,101314
0000074c,00000011,000800f7,101808
00000750,00000001,000ffffe,102303
000006f8,00000001,000ffffe,102559
000006c4,00000002,000ffffe,103352
00000680,00000002,000ffffe,103804
000006b8,00000011,00080101,104317
00000790,00000001,000ffffe,104790
00000768,00000001,000ffffe,105158
00000738,00000001,000ffffe,105220
00000720,00000001,000ffffe,105491
00000720,00000001,000ffffe,105627
00000720,00000001,000ffffe,105967
00000720,00000001,000ffffe,106409
000006e8,00000007,00080481,106876
000006cc,00000f86,00080401,106900
000006ac,00000002,000ffffe,107102
00000688,0000000a,00080481,107226
000006dc,00000002,000ffffe,107516
000006cc,00000011,00080404,107920
00000678,00000001,000ffffe,108099
000006ec,00000001,000ffffe,108197
000006ec,00000001,000ffffe,108486
000006ac,00000002,000ffffe,108632
000006d4,00000001,000ffffe,108704
00000768,00000001,000ffffe,108741
0000077c,00000007,00080440,108766
00000740,00000002,000ffffe,108771
00000768,00000001,000ffffe,109047
00000780,00000001,000ffffe,109186
0000078c,00000001,000ffffe,109256
00000790,00000001,000ffffe,109563
0000070c,00000001,000ffffe,109717
00000760,00000011,00080481,110082
00000788,00000001,000ffffe,110241
0000070c,00000001,000ffffe,110329
00000768,00000001,000ffffe,110645
000006bc,00000001,000ffffe,111043
00000688,0000000a,00080481,111523
00000678,00000001,000ffffe,111750
00000680,00000002,000ffffe,112109
000006e8,00000007,00080481,112533
00000680,00000002,000ffffe,112738
00000714,00000002,000ffffe,113115
00000720,00000001,000ffffe,113303
00000780,00000001,000ffffe,113398
00000768,00000001,000ffffe,113446
0000071c,0000000a,00080442,113719
0000078c,00000001,000ffffe,114114
00000780,00000001,000ffffe,114588
00000688,0000000a,00080481,115106
00000688,0000000a,00080481,115361
000006dc,00000002,000ffffe,115481
000006cc,00000011,00080402,115800
000006d4,00000001,000ffffe,116176
00000688,0000000a,00080481,116653
000006f8,00000001,000ffffe,117150
0000077c,00000007,00080441,117649
00000738,00000001,000ffffe,117890
00000760,00000011,00080481,118030
00000740,00000002,000ffffe,118317
00000740,00000002,000ffffe,118708
00000788,00000001,000ffffe,118903
00000768,00000001,000ffffe,119273
00000678,00000001,000ffffe,119698
000006cc,00000011,00080402,119927
000006f4,00000001,000ffffe,120018
00000678,00000001,000ffffe,120072
000006e8,00000007,00080481,120345
000006d4,00000001,000ffffe,120473
000006cc,00000011,00080405,120828
000006cc,00000011,00080406,120998
000006dc,00000002,000ffffe,121308
00000714,00000002,000ffffe,121471
0000078c,00000001,000ffffe,121552
00000740,00000002,000ffffe,121866
00000760,00000011,00080481,122038
00000720,00000001,000ffffe,122101
00000760,00000011,00080481,122157
00000788,00000001,000ffffe,122401
00000758,00000002,000ffffe,122804
00000740,00000002,000ffffe,123277
00000738,00000001,000ffffe,123513
000006dc,00000002,000ffffe,123633
0000068c,00000001,000ffffe,123692
00000680,00000002,000ffffe,123963
00000678,00000001,000ffffe,124369
00000678,00000001,000ffffe,124573
00000678,00000001,000ffffe,124947
00000688,0000000a,00080481,125383
000006e8,00000007,00080481,125594
00000788,00000001,000ffffe,125967
0000070c,00000001,000ffffe,126157
0000077c,00000007,00080443,126498
00000768,00000001,000ffffe,126660
00000770,00000002,000ffffe,126985
00000720,00000001,000ffffe,127418
000006c4,00000002,000ffffe,127876
000006fc,00000001,000ffffe,128104
000006e8,00000007,00080481,128225
00000688,0000000a,00080481,128286
000006fc,00000001,000ffffe,128546
000006f8,00000001,000ffffe,128681
000006f8,00000001,000ffffe,128749
000006f8,00000001,000ffffe,129055
00000678,00000001,000ffffe,129448
000006d4,00000001,000ffffe,129645
000006bc,00000001,000ffffe,129744
00000780,00000001,000ffffe,130059
00000768,00000001,000ffffe,130192
00000760,00000011,00080481,130275
00000760,00000011,00080481,130309
00000770,00000002,000ffffe,130551
00000738,00000001,000ffffe,130679
00000714,00000002,000ffffe,130745
0000070c,00000001,000ffffe,130777
0000070c,00000001,000ffffe,130794
00000788,00000001,000ffffe,130808
0000070c,00000001,000ffffe,130811
00000760,00000011,00080481,130819
0000071c,0000000a,00080443,130822
00000720,00000001,000ffffe,131086
00000738,00000001,000ffffe,131223
00000740,00000002,000ffffe,131293
0000074c,00000011,0008012d,131343
00000750,00000001,000ffffe,131345
00000790,00000001,000ffffe,131626
000006b8,00000740,0008012f,131649
00000738,00000001,000ffffe,131767
00000750,00000001,000ffffe,131838
00000760,00000011,00080481,131890
00000688,0000000a,00080481,132141
000006e8,00000007,00080481,132539
000006cc,00000011,00080402,132750
000006c4,00000002,000ffffe,132836
000006c4,00000002,000ffffe,132887
00000678,00000001,000ffffe,132912
000006ec,00000001,000ffffe,133197
0000068c,00000001,000ffffe,133340
000006bc,00000001,000ffffe,133412
000006cc,00000011,00080406,133736
00000760,00000011,00080481,134130
0000071c,0000000a,00080441,134592
00000790,00000001,000ffffe,134818
0000078c,00000001,000ffffe,134936
00000758,00000002,000ffffe,135236
00000740,00000002,000ffffe,135386
00000790,00000001,000ffffe,135906
000006d4,00000001,000ffffe,136233
000006a4,00000001,000ffffe,136397
0000068c,00000001,000ffffe,136719
000006dc,00000002,000ffffe,137153
000006bc,00000001,000ffffe,137369
000006f4,00000001,000ffffe,137478
00000680,00000002,000ffffe,137534
000006e8,00000007,00080482,137567
000006fc,00000001,000ffffe,138262
0000070c,00000001,000ffffe,138470
0000071c,0000000a,00080441,138855
00000740,00000002,000ffffe,139275
0000077c,00000f7c,00080445,139695
0000070c,00000001,000ffffe,139728
000006c4,00000002,000ffffe,140478
000006fc,00000001,000ffffe,140842
000006e8,00000007,00080482,141031
00000688,0000000a,00080482,141126
000006f4,00000001,000ffffe,141435
000006cc,00000f86,00080405,141820
000006ac,00000002,000ffffe,141835
00000680,00000002,000ffffe,142035
000006fc,00000001,000ffffe,142406
00000788,00000001,000ffffe,142832
00000758,00000002,000ffffe,143286
00000788,00000001,000ffffe,143512
00000760,00000011,00080482,143642
0000070c,00000001,000ffffe,143923
00000780,00000001,000ffffe,144072
00000720,00000001,000ffffe,144147
00000750,00000001,000ffffe,144185
00000770,00000002,000ffffe,144445
00000740,00000002,000ffffe,144575
000006cc,00000011,00080400,144927
000006c4,00000002,000ffffe,145081
000006c4,00000002,000ffffe,145166
00000678,00000001,000ffffe,145208
000006ac,00000002,000ffffe,145231
000006fc,00000001,000ffffe,145513
000006ac,00000002,000ffffe,145656
000006c4,00000002,000ffffe,145999
000006d4,00000001,000ffffe,146170
000006ec,00000001,000ffffe,146496
00000720,00000001,000ffffe,146931
0000070c,00000001,000ffffe,147149
00000750,00000001,000ffffe,147530
00000770,00000002,000ffffe,147722
00000740,00000002,000ffffe,147818
0000071c,0000000a,00080444,148146
00000770,00000002,000ffffe,148538
000006f4,00000001,000ffffe,149009
000006e8,00000007,00080482,149523
000006ec,00000001,000ffffe,150011
000006bc,00000001,000ffffe,150498
000006ec,00000001,000ffffe,150742
0000078c,00000001,000ffffe,151104
00000770,00000002,000ffffe,151526
00000714,00000002,000ffffe,151737
00000740,00000002,000ffffe,151843
00000760,00000011,00080482,152151
00000720,00000001,000ffffe,152282
00000760,00000011,00080482,152372
0000077c,00000007,00080446,152671
00000788,00000001,000ffffe,152820
00000750,00000001,000ffffe,152898
00000688,0000000a,00080482,153218
000006ac,00000002,000ffffe,153366
000006f8,00000001,000ffffe,153715
0000068c,00000001,000ffffe,154162
000006b8,00000011,0008015b,154402
000006fc,00000001,000ffffe,154770
000006b8,00000011,0008015e,155218
0000070c,00000001,000ffffe,155658
00000750,00000001,000ffffe,156158
00000738,00000001,000ffffe,156648
00000780,00000001,000ffffe,157133
000006c4,00000002,000ffffe,157377
000006dc,00000002,000ffffe,157499
000006b8,00000011,00080160,157815
000006a4,00000001,000ffffe,157950
000006e8,00000007,00080482,158032
000006fc,00000001,000ffffe,158336
0000068c,00000001,000ffffe,158731
000006f4,00000001,000ffffe,158929
000006dc,00000002,000ffffe,159301
00000750,00000001,000ffffe,159486
0000070c,00000001,000ffffe,159819
00000788,00000001,000ffffe,159986
00000780,00000001,000ffffe,160070
00000738,00000001,000ffffe,160384
00000768,00000001,000ffffe,160781
00000740,00000002,000ffffe,160981
00000720,00000001,000ffffe,161080
00000738,00000001,000ffffe,161370
000006ac,00000002,000ffffe,161756
000006dc,00000002,000ffffe,161949
000006b8,00000011,00080168,162061
000006a4,00000001,000ffffe,162094
000006e8,00000007,00080482,162125
000006c4,00000002,000ffffe,162133
000006f8,00000001,000ffffe,162139
00000688,0000000a,00080482,162152
000006a4,00000001,000ffffe,162417
000006ac,00000002,000ffffe,162827
000006b8,00000011,0008016b,163047
000006bc,00000001,000ffffe,163134
000006c4,00000002,000ffffe,163187
00000688,0000000a,00080482,163461
00000780,00000001,000ffffe,163857
0000077c,00000007,00080441,164066
0000077c,00000007,00080441,164168
00000788,00000001,000ffffe,164453
00000750,00000001,000ffffe,164599
0000077c,00000007,00080444,164950
0000078c,00000001,000ffffe,165117
0000070c,00000001,000ffffe,165204
00000768,00000001,000ffffe,165248
0000070c,00000001,000ffffe,165510
00000688,0000000a,00080482,165922
00000678,00000001,000ffffe,166115
000006fc,00000001,000ffffe,166488
000006fc,00000001,000ffffe,166675
000006c4,00000002,000ffffe,166770
000006a4,00000001,000ffffe,167088
000006dc,00000002,000ffffe,167249
000006b8,00000011,00080174,167616
00000760,00000011,00080482,168064
00000788,00000001,000ffffe,168512
00000758,00000002,000ffffe,169017
00000750,00000001,000ffffe,169508
0000070c,00000001,000ffffe,169994
000006f4,00000001,000ffffe,170477
00000680,00000002,000ffffe,170720
000006ac,00000002,000ffffe,171081
000006fc,00000001,000ffffe,171261
000006ac,00000002,000ffffe,171353
00000678,00000001,000ffffe,171398
000006c4,00000002,000ffffe,171662
000006a4,00000001,000ffffe,171793
00000688,0000000a,00080482,172140
0000078c,00000001,000ffffe,172572
0000078c,00000001,000ffffe,172793
00000750,00000001,000ffffe,172904
0000077c,00000007,00080442,172966
00000758,00000002,000ffffe,173229
0000074c,00000011,0008017b,173650
00000740,00000002,000ffffe,174110
000006e8,00000007,00080482,174353
000006f4,00000001,000ffffe,174706
000006bc,00000001,000ffffe,174886
000006f4,00000001,000ffffe,175216
000006cc,00000011,00080405,175669
000006bc,00000001,000ffffe,175872
000006f8,00000001,000ffffe,175982
000006a4,00000001,000ffffe,176277
00000780,00000001,000ffffe,176425
0000071c,0000000a,00080441,176780
00000740,00000002,000ffffe,177217
00000750,00000001,000ffffe,177439
0000070c,00000001,000ffffe,177551
00000750,00000001,000ffffe,177847
00000738,00000001,000ffffe,178235
00000680,00000002,000ffffe,178702
000006ec,00000001,000ffffe,179206
000006dc,00000002,000ffffe,179460
00000688,0000000a,00080482,179595
000006f8,00000001,000ffffe,179650
000006f8,00000001,000ffffe,179922
000006f8,00000001,000ffffe,180330
0000077c,00000007,00080440,180812
0000077c,00000007,00080442,181322
00000788,00000001,000ffffe,181811
00000750,00000001,000ffffe,182059
00000788,00000001,000ffffe,182423
00000680,00000002,000ffffe,182846
000006d4,00000001,000ffffe,183296
000006f8,00000001,000ffffe,183522
000006dc,00000002,000ffffe,183876
00000680,00000002,000ffffe,184053
000006ac,00000002,000ffffe,184142
000006fc,00000001,000ffffe,184186
000006ac,00000002,000ffffe,184210
00000678,00000001,000ffffe,184221
000006b8,00000011,00080193,184515
0000074c,00000011,0008018d,184926
00000758,00000002,000ffffe,185117
00000760,00000011,00080482,185507
00000768,00000001,000ffffe,185679
00000738,00000001,000ffffe,186013
00000714,00000002,000ffffe,186453
0000070c,00000001,000ffffe,186672
000006f8,00000001,000ffffe,187054
000006a4,00000001,000ffffe,187485
000006fc,00000001,000ffffe,187701
000006ac,00000002,000ffffe,188082
000006d4,00000001,000ffffe,188511
000006b8,00000011,0008019c,188982
00000768,00000001,000ffffe,189194
00000750,00000001,000ffffe,189548
00000790,00000001,000ffffe,189965
00000738,00000001,000ffffe,190174
00000750,00000001,000ffffe,190279
00000760,00000011,00080482,190348
0000071c,0000000a,00080444,190368
00000790,00000001,000ffffe,190373
0000074c,00000011,0008019a,190668
00000768,00000001,000ffffe,190792
0000077c,00000007,00080447,191140
0000068c,00000001,000ffffe,191577
000006a4,00000001,000ffffe,191799
000006ec,00000001,000ffffe,192182
00000680,00000002,000ffffe,192375
000006f4,00000001,000ffffe,192710
000006e8,00000007,00080482,193156
00000768,00000001,000ffffe,193610
0000071c,0000000a,00080442,194121
0000070c,00000001,000ffffe,194603
00000758,00000002,000ffffe,194850
00000788,00000001,000ffffe,195212
00000760,00000011,00080482,195410
000006bc,00000001,000ffffe,195725
0000068c,00000001,000ffffe,195891
0000068c,00000001,000ffffe,196214
000006e8,00000007,00080482,196382
000006d4,00000001,000ffffe,196697
00000680,00000002,000ffffe,196859
000006f4,00000001,000ffffe,196939
000006a4,00000001,000ffffe,196980
000006c4,00000002,000ffffe,197002
000006c4,00000002,000ffffe,197019
00000688,0000000a,00080482,197021
000006dc,00000002,000ffffe,197294
000006ec,00000001,000ffffe,197431
00000770,00000002,000ffffe,197773
0000077c,00000007,00080441,197949
00000780,00000001,000ffffe,198029
00000740,00000002,000ffffe,198345
00000768,00000001,000ffffe,198502
00000738,00000001,000ffffe,198853
00000768,00000001,000ffffe,199029
0000078c,00000001,000ffffe,199357
000006fc,00000001,000ffffe,199793
000006f8,00000001,000ffffe,200251
000006b8,00000011,000801b0,200768
00000688,0000000a,00080482,201012
000006cc,00000011,00080405,201145
000006b8,00000011,000801b2,201448
000006ac,00000002,000ffffe,201585
00000768,00000001,000ffffe,201932
00000788,00000001,000ffffe,202378
00000714,00000002,000ffffe,202842
0000077c,00000007,00080444,203079
00000770,00000002,000ffffe,203430
00000738,00000001,000ffffe,203847
00000680,00000002,000ffffe,204297
000006ac,00000002,000ffffe,204522
000006fc,00000001,000ffffe,204634
000006ac,00000002,000ffffe,204692
00000678,00000001,000ffffe,204720
000006f8,00000001,000ffffe,204735
000006b8,00000011,000801b7,204759
000006d4,00000001,000ffffe,205019
000006e8,00000007,00080483,205435
000006ec,00000001,000ffffe,205906
00000770,00000002,000ffffe,206146
0000074c,00000011,000801b6,206581
00000740,00000002,000ffffe,206956
00000780,00000001,000ffffe,207422
00000760,00000011,00080483,207672
00000760,00000011,00080483,208029
000006c4,00000002,000ffffe,208193
000006ec,00000001,000ffffe,208282
000006bc,00000001,000ffffe,208599
000006ec,00000001,000ffffe,208758
000006c4,00000002,000ffffe,208839
000006f4,00000001,000ffffe,209150
00000688,0000000a,00080483,209555
000006ec,00000001,000ffffe,210016
0000077c,00000f7c,00080440,210228
00000750,00000001,000ffffe,210523
0000074c,00000011,000801bd,210793
00000790,00000001,000ffffe,211144
